Category,Text
1,RT @xofantasybby: A mexican bitch better win the crown! #NuestraBellezaLatina
1,RT @xojeaninee: &#128553; dawg! &#8220;@Tressilicious: Pet peeve is finding out a cute guy has hoes. I automatically lose interest. I don't compete.&#8221;
0,RT @xoxo_Geee: Chest tattoos on females are trash .
1,RT @xoxo_Nieceyy: Lol Imma start handing out guides &amp; manuals cause you bitches wanna be me so bad &#128514;&#128553;&#9995;&#128129;
1,RT @xoxo_shelby_22: &#8220;@zzachbarness: I'll fuck a bitch real quick&#8221;
1,"RT @xoxokellylynn_: some of y'all hoes can spend $300 on bundles, have a mk purse with a matching wallet, have your nails done but don't ev&#8230;"
1,"RT @xsamanthaelaine: 1 good girl is worth 1,000 bitches &amp; people still fail to realize that"
1,RT @xtruthseekerx_: @NotoriousBeep blaxican
1,RT @xx_lowkeychayy: I let these bitches talk. that's just free promotion &#128079;.
1,RT @y3llab3lla88: The streets ain't going no where. These hoes for everybody. When you got someone real you hold on to them.
1,"RT @yNeverEleven: @VernNotice ""you don't want to play cs:go you're a bitch!"" ""no I won't play fucking league of legends that game is shit I&#8230;"
1,"RT @yaboybillnye: its funny when sluts say ""u just mad cause I'm 100% real"" its like no bitch #swerve cuz u actually about 65% water gtfo"
1,RT @yaboybillnye: u a 10? on the pH scale maybe cause you basic hoe
1,RT @yagurlbubblez87: Ugly bitch prolly so cockeyed she lookin at the dick and balls up close at the same time while suckin at the same time
0,RT @yankee7kid: Who's to blame for the Yankees underperformance this year? The Umps? Management? The Ebola Outbreak?...How 'bout the player&#8230;
1,RT @yasminmarie23: When you realize you got no hoes http://t.co/s5YVAv8G7l
1,"RT @yayabad1_SODMG: ""@_100d: Smoke wit a bitch in nap and let her play music I bet 100 she turn on boosie or some slow shit &#128530;"" real shit"
1,RT @yendys45: And @xDSmooth fell in love with pussy he never even got....
1,"RT @yepitstrey: I Be Like

&#128663;_____________&#128659;
Fuck! Here come the 5'o

__&#128663;______&#128659;__
Be cool son

___&#128663;&#128659;_____
Man fuck 

___&#128659;___&#128663;____
bitch ass &#8230;"
1,RT @yes_paul: I bitch about unnecessary things lol
1,RT @ygAddie: Obama a bitch.
1,RT @yglukeg: Why is Arizona hot as hell and then literally 5 minutes later it's fuckin Hurricane Katrina up in this bitch
1,RT @yo_fav_rapper: I was HEAD FIRST EVERY TIME FOR YOU. . but now I'm pussy?&#128533;
1,RT @yoboijackson: Fck all you hoes. Catch a grip!
1,RT @yofwm: &#8220;@BrianLovesAss_: Damn babe &#128557; sike forever fucking with basic bitches &#128514;&#8221; &#128514;&#128514;
1,RT @yograndmabitch: Had a crush on a bitch with a man I tried to show her that I could treat her better but I never had no luck
1,RT @yolythegod: Dick will have bitches selling their own mothers soul.. Inconsistent dick at that. Dick that they know isn't staying.
1,RT @yooSlim Y'all Virgo bitches gotta chill thinking y'all Beyonc&#232; &#128514;&#128514;&#128514;
1,"RT @youlovelena_: &#8220;@rolltide916: Wtf RT @Ambitious_Rome: &#128553;&#128552;&#128552; &#8220;@__sharae: he peed on this bitch https://t.co/wEJg4IkGIm&#8221;""&#8221; I'll cut his shit"
1,RT @young_thrill3r: These hoes ain't loyal
1,"RT @youngscrap: I sent that bitch a smiley face, bitches love smiley faces &#128515;"
1,RT @youngtravo: If u ain't never had a pregnancy scare your pussy trash ladies #professortrav
1,RT @younngmel: Fuck half the bitches at Mount Rainier &#58386;&#58386; i only fucks wit a few
1,"RT @yous_a_cutie98: If you know he has a girlfriend don't be that little bitch, respect it and move on."
1,"RT @yummy_pearl4: ""You put my number on blocklist? How can I stop this??? Convert them mfs. I'll make all them hoes topless."" &#128548;&#128298;"
1,RT @yung_gleesh: If rather fukk a bitch dat fukks eryday den fukk dat bitch who try to hol n be a cold whore n da sheets i cnt een look at &#8230;
1,RT @yung_sexxistud: Hoes tweets be like put that dick in my throat I won't choke then when you ask them about it they say its a song hoe wh&#8230;
1,RT @yungbabydad: @RandallSomia because they're all fucking two years old acting like I won't mind being tagged bitch I will violate you
1,RT @yungkatana: free wop
1,"RT @yunglex3_: Don't want a good girl, hoes is his choice"
1,"RT @yunglust: @WeakndMLG @hannahtherapper she a hoe year-round, yeezy taught me"
1,"RT @yungtfti: If a bitch says ""eeeeeee"" she a hoe"
1,"RT @yungturd: miley cyrus, macklemore &amp; adam levine all got together n were like ""lets gets the most retarded fucking hair cuts ever"""
1,RT @yungxprnce: Approach yo bitch like: http://t.co/UHMIME9psw
1,"RT @yunheaux: ppl from the uk go dumb hard when they curse they be like ""YOU SHITTING CUNT"" I be like dam cunts can't shit"
1,RT @yurista4life: @weston_diamond @PaulMoon8 fuck you dude! talk shit to my friend I will beat your ass bitch
1,RT @ywr_speedy: nah these bitches up harbor city ;
1,RT @z0mbiedance: Gabby's a bitch &amp; made Jackie make the tea packet first.
1,RT @z0mbiedance: Gabby's a bitch &amp; turned on my xbox with her nasty foot..
1,RT @z0mbiedance: who let gabby get drunk off of her ass? give that bitch bread...bitches love bread.
1,RT @zFearless: @Fadeaway_4s fuck a bitch and think of me
1,RT @zLuketheDuke: @TonyJRodriguez just a bunch of rednecks hammered for three straight days
1,RT @zachbooty: Building a dresser really makes me crave an ice cold glass of pussy am I right dudes
1,RT @zachpiecowiak: @Eddie_Sativa87 you're a fucking queer
0,"RT @zachthorpe78: ""the trash generation"""
0,"RT @zachthorpe78: where are all the thinkpieces on why kids call themselves ""trash"" and ""garbage"" these days"
1,RT @zakkmcdaniel: You need to at least not be a bitch 12/7 to date me
1,RT @zee__emm__gee: I immediately become the biggest bitch when I'm sick. Like I just need to be taken care of lmao
1,RT @zeemonstaa: There no such thing as too much pussy .
1,"RT @zekNcashe: all i ever asked for was patience, patience &amp; pussy but mostly patience.."
1,RT @zekNcashe: you can't question snoop dogg he a OG he told us not to love these hoes.
1,RT @zerohedge: Full retard: NAR blaming slow April sales on winter weather.
0,RT @zippy1981: @voretaq7 from a TDD POV linux is just a mock for the kernel of the GNU/HURD system.
0,RT @zoejoiner: if you're gonna trash talk my piercings don't say it in front of my best friends &#128514;&#128514;&#128514;&#128514;
1,RT @zrastall17: Eloquently stated. &#8220;@h0rheyd: god i hate tom coughlin ol ass fuckboy ass geriatric ass pussy ass bitch&#8221;
1,RT and pass that bitch http://t.co/YoLSpKhiC0
1,RT if one of your followers sell pussy but hop on Twitter like they got all the morals and class
1,RT if you fucked a bitch that fucked EVERY nigga in your state
1,RT to spam this bitch ass nigga RT @HELLonDAscale: Migos http://t.co/5KzQXf7zg9
0,RT what got me into baseball! :Well only a couple more days till all these legends will be retired #CORE4 #Yankees http://t.co/bL2V1v2n9T&#8221;
1,"RT!
COMMENCE CARPET BOMBING! All #Iraq soldiers in this video http://t.co/7oLD2eDB1R executed by Jihadis from #Tunis http://t.co/02E1cEOE3z&#8221;"
1,"RT!!""@Coolie_GBE300: You pussy whipped for only following @KimKardashian tho.... @kanyewest"""
1,"RT""@KILLQuana: I wonder How much pussy justin bieber gets....."""
1,RT'in your own shit now pussy what a joke you'd end up just like all the rest no show chicken shit mother fucker
1,"RT, If You Agree!
#NorthKorea says #barackobama looks like;
""A monkey, who belongs in an African zoo"" 
ROFL! http://t.co/tooV1uty6h"
0,"RT: Thank you, Captain. It'll never be the same. @Yankees #Jeter#2 http://t.co/EIe8D8C5cj&#8221;"
1,Raaaayciss bitch &#8220;@Sky_Max: Michelle Obama: African-Americans Should Vote for Democrats http://t.co/SL6TW6P39f via @Newsmax_Media&#8221;
1,Rack city bitch !
1,Raised Round real niccas no decoy
1,Rally's sound good af. But ion have no hoes so we can't take that ride &#128530;
1,Rambo bout to flex on these hoes
0,"Rams too ""@GnarlsDarkley: Lakers as a whole is trash RT @80sbaby4life: Jordan Hill is trash. Play Davis and Randle more"""
1,Ran here from my house too... I'm kinda retarded. Lol
1,"Rand went full retard some time ago &#8220;@RichardBSpencer: @SenRandPaul isn't ""playing the game""... he's just retarded.
 http://t.co/ZpKimh9fTG&#8221;"
1,Rap bitches prolly scared of Remy ma lol
1,Rape a ho Ben! Lol
1,Ratchet lol ass lol bitch
1,Raunchy ass hoe.
1,Raunchy ass to pussy action with Sakurako offering up her holes for&#160;use http://t.co/9elp4XyE9D
0,Ravioli stuffed wit lobster nd a nice stuffed clam #eating betterthanamobster http://t.co/PzdoESaR
1,Ray Rice bitch!!!!!!!!!!!!!
1,Ray Rice is a bitch &amp; his wife is stupid for staying by his side.
1,Ray rice had that bitch of the xans and the lean all in one punch
0,"Re: Alexander Skarsgard, my roommate has declared: ""He's a sexy albino lizard. i dont know how that's sexy, but it kinda is."""
0,Reaaallly wish I had more milk for Oreos. Lol
1,Reading the ut sexual assault case takes me back 2 college.I'll never forget D Walk would say dont run trains on them hoes.Straight Trouble
1,Ready to bounce out dis bitch
0,Ready to go get my fried Oreos
1,Real Niggas and Bad bitches have 2 things in common. You're both ignorant as fuck &amp; neither of you know that you're Kings and Queens.
0,Real basketball players get disappointed when they throw something in the trash can and miss
1,Real bitches who really hungry won't be out here arguing with bitches on twitter straight flexin
1,Real love hard to find when these bitches try to fake it with me
1,Real niccas relate fuk niccas perpetrate
1,Real nigga need a real bitch. Just somebody I can chill with.&#128107;&#10084;
1,Real niggas let real bitches come &#128070;
1,Real niggas let real bitches cum first &#128540;
1,Real niggas speaking bitch u better listen....
1,"Real niggas treat me with respect and you're a pussy, nigga."
1,Real nigs uck with me and I don't give a uck who don't
1,"Real shit. Now if the bitch want some grapes or something, THATS different."
1,Real shit: I love eating pussy.
1,Real talk I really ain't fully trusted a bitch since Instagram and twitter became popular
0,Real talk not being byes or nothin! The whole NFC south glad bag trash this year none of the teams have a chance making it to the playoffs!
1,Really Barnicle? OJ or Anthony Weiner? MJ is a clown show for #teabaggers and the rich. Come on #msnbc do you want good ratings? #morningjoe
1,Really ain't nuttin to cut that bitch off
1,Really bitch?
1,Really bitch? No.
0,Really craving my arroz con pollo y habichuelas right now
0,Really tempted to let out the redneck side of my drink a lot of beer and sing some country karaoke..
1,Really wanna go biking downtown. The current lack of sunglasses... Not cool. Not happy. Prepare the bitch face.
1,"Really. 3 hours to find paper work is retarded. Tarrant County Courts suck. 
#wasteoftime"
0,Reaper drones pinpoint Jihadi John http://t.co/IBScZeLxXe via @MailOnline
1,Reathie phone jumping out the gym finna cut this bitch off
1,Reathie scared thenna bitch
1,Receipts? RT @LoyalLamb85: I still remember that time Lawrence left me a vile voice mail. He was angry. Called me a ho and everything. Lol
1,Red Sox fans bitch the loudest about right field. Their hitters exempt from hitting them out too? #Yankees #YankeeStadium
1,Red bitch with me dark skin friend callin talkin bout come and get me
1,Ref finally calls it when it's an arm ball but those hoes didn't count the hand ball in the Mexico game. K #yesiamstillsalty
0,Regular joes rockin tha boat that's us redneck yacht clubbb&#9728;&#127926;
1,Reina Yoshii in cock blowing threesome with her hairy pussy teasing&#160;cock http://t.co/dT4vmEPtv4
0,"Remember that fear is there to guide you, not cripple you."
1,Remember when I said Uchiha&#8217;s are faggots? This week Sasuke reaffirms that with flying colors.
1,"Remember when I told yall bout my coworker not lookin out a couple weeks back?.. Karma's a hoe, got his ass."
1,Remember when I would spank everyone in meme wars? Because I do #faggots
1,"Remember when black girls out numbers in front of shit. ""I'm 9 hungry"" ""You 7 stupid hoe"""
1,"Reminiscin on my swinger days, when I drove a Caddy and my bitch sported a finger wave"
1,Repeat after me: Where my bitches?
0,Republicans aren't the only racist in America. We have racist Democrats too. But don't play the token negro card... http://t.co/FT5c4yhraG
0,Rescue elephant calf &#8216;Nunai&#8217; looking fuzzy at the International Fund for Animal Welfare Rehabilitati http://t.co/PAetLXGuoa
1,Retweet to spam this faggot RT @ChickenColeman: Dick going &#128070;
0,"Rev. Charlie Rangel: What Unions Stand For Are &#8220;Spiritual Damn Things&#8221;&#8230; LIKE INFLATABLE RATS. 

 http://t.co/2nmrLDvIgB"
0,Review: The Yanks are Coming! A Military History of the United States in World War I http://t.co/Hv4k1yZACH via @BreitbartNews
0,"Rewrite, tinker with it's official language regarding same-sex relationships, divorce, remarriage, etc. But nothing is set in stone at all."
1,"Rick is not a bitch.
#TheWalkingDead"
1,Ricky is such a bitch when it comes to girls&#128530;
1,Riding in that ooo bitch it's nasty
1,Riding my quad with this bitch &#128540; http://t.co/EpPeMQfXxO
1,Riding wit my old dude .. Dis nicca bangin #FreshPrince #Summertime &#128514;&#128514;&#128563;&#128533;&#128559;&#9995;
1,Rihanna just slaying any bitch &#128525;&#128525;
1,Rihanna must got the holy grail of pussy &#128514;
1,Rihanna's Favorite Thing About White House Visits: 'My President Being Black' http://t.co/86zVJUzJLr #Solidarity Poking whitey-not wise..
1,Rikanya &lt;&lt;&lt; &#128557; get this bitch out my DM
1,"Rise up, gonna get higher and higher! Its all hips and nips, otherwise I ain't eating!"
1,"Roll that weed bitch
Shake that ass hoe"
1,"Roll tide, bitches"
1,Roman Catholics in the US are trash. They give Catholics in Europe a bad name.
1,Roman on GTA IV is a pussy.
1,Ronnie Radke's a fucking fag. Fronz owns his ass.
1,Ronny kamm is a pussy
1,Rosco would get jealous though. He a bitch
0,"Rose colored glasses only, you guys. #wvnextin6"
0,"Roseanne really bums me out. The show, and the woman. On that note, it's time to chug some ZzzQuil."
1,"Roses be red
Orchids be bigger 
Donts tell yo daddy
You fuckin a nigger 
#VDdie"
1,Ross a bitch for not responding
1,Ross got Amber Rose naked these hoes ain't loyal wiz
1,Ross text me back you twat
0,Rotherdam #RapeJihad coverup: young girls sacrificed on altar of political correctness in favor pf paki pedo gangs http://t.co/RDgyG6GURv
1,Round #3 on you hoes #chitown #sb2014 http://t.co/gd0Ya153rl
1,"Rows for the hoes

Curls for the girls

Planks for the skanks 

Deep cuts for the sluts

Quads for the broads

No pecs No sex"
1,Roy Hibbert so trash. It's unbelievable.
1,Rt &#8220;@oldirtyjesus: stop being a hoe sheesh &#8220;@_queenoni: I want 3 boys&#8221;&#8221;
1,Rt &#8220;@princessalyssxo: When I see you walk up I think hoe&#8221;
1,Rt for a Hdm *everybody* &#128514;&#128514;&#128514;&#128514; block bitches too
0,Ruby is not ugly #bunga bunga
0,Rudy Throws Fastballs Near Charlie&#8217;s Chin..(No Sweat) Crist Ducking Giuliani Campaign Politics In Florida! DoG http://t.co/EJpdwlS5qj&#8217;s-chin
1,Rule number one never pursue a bitch from da ova side
1,Rule number two don't trust nobody especially a bitch with a hookers body
1,Ruley a bitch ry
1,"Run in ya spot, smash ya hoe fuck on ya couch"
1,Run it in her pussy like a crash dummy.
1,"Run it up first , these hoes come later&#9996;&#65039;"
1,Run out with the baldhead bitch thing....
1,"Run that nigga, you don't want that nigga, but I need a bad bitch that's hotter than me"
1,Runnin' so much game I fuck around &amp; lap a bitch..
1,Running dangerously low on cigarettes these bitches better last me till Monday or Tuesday
0,Russel Martin had a miserable season but is quietly having a good September #Yankees #BlueJays #MLB
